8964206257925386726,25,2
8242725038150586185,25,3
8196428013975374083,-15,4
13370226407708762361,80,2
6719795444107663584,80,3
9815520641002812984,-20,2
8993166226783700515,-25,2
17939018099119274318,-20,2
7131978404399558798,-55,2
7852773938523852321,135,3
12989260688740069686,-50,3
4664188570704740653,-20,3
14159477931406933568,-50,2
6813175824050468736,-50,2
9306825555534382115,-50,2
14297354395761965102,-45,2
5930340310455663526,-15,2
5804589650753898799,-15,3
8007731436798330987,-15,4
9480885635484649460,75,2
16205889709650299574,20,2
10914757173416743819,20,2
15123280551956332314,20,2
17572373515911155888,20,2
15798023206442563903,15,2
7844398846037473674,25,2
16589345152214566671,25,3
10993098788038606470,-20,2
1327017829488410627,-20,3
11888367051277990280,-10,2
3323129229624002317,-10,3
15635492151322290035,-30,2
13174348043366457839,-25,2
2767390423212279037,-35,2
9493531872552277242,-35,2
14194739552806414583,-30,2
14830262071894766244,-35,2
5915966227669064182,90,3
5299044642032546652,25,2
14081678183516360153,25,3
1964418494342078647,25,2
10495307443895180850,25,3
6762905177251859494,25,2
15510252911311090339,25,3
9216503904421585804,25,2
17654761234330393865,25,3
6271226763883547139,20,2
1274807545348441673,-20,4
11023110613743040214,20,2
8950025738680635087,20,3
12975980026444140237,-15,3
3231753597734152239,-25,2
6144188176954984681,-35,2
6840977808878346551,-30,2
6323755086670265188,-35,2
14417265441579503670,90,3
13667561227989597184,20,2
6440704695448945689,20,3
17250501490255491051,20,2
840770133672728562,20,3
12249713944512332666,20,2
5562699394368338787,20,3
10070764529198656720,20,2
8002789564633126089,20,3
11755182281155822943,15,2
5183599529891872070,15,3
10069160145378332553,-15,4
3116577405985445848,20,2
683840940199557234,20,2
2422157380290187773,15,2
16938574344379969163,-30,4
8150449794836375371,-30,4
12590104402767484136,-30,4
16197593019680436918,-30,4
12946159348626030331,20,2
4412099410650251825,20,2
14210887193434127649,-20,2
4300063756644392623,-25,2
3436981752911628319,190,2
5751906144349897636,190,3
17961363970799008303,-10,2
8333422840454595754,-10,3
9602816539864704212,-30,2
16964158437726413384,15,2
1126419383899691601,15,3
1455118429145133307,25,2
11444851947736452734,25,3
9603777024798214990,-25,2
16964983560482491858,20,2
1126655167206454731,20,3
4581280886466907591,25,2
13075686965933814594,25,3
12754450252939243789,25,2
5479021695205623278,-10,4
17942597594246092437,15,2
3815903848290384629,15,2
17138290496862868654,-25,2
15106150283333751712,-15,2
12512205072192408923,-35,2
4382521938731260276,20,2
12513038987660157633,-30,2
14091759189656970333,15,2
8447324183339230633,20,2
13316816106182511049,20,2
17482925318307503308,-25,2
7535087919125910796,-25,2
9348601499200688344,-25,2
17482029699182932822,-30,2
7534931314606094998,-30,2
9349350891197366082,-30,2
2836363713942678233,-40,2
13641711949630464793,-40,2
6088864220788565709,-40,2
14973527412621099683,-30,2
13092502998293340423,-30,2
7643969506064978596,-30,2
4249735007096255890,-25,2
9399559484546672166,-30,2
8184326187314298177,-10,3
14339130760555927792,-25,3
13583875386122976084,-25,3
3731342054979628993,-20,3
10035010773849488501,-25,3
3842732955026773547,-25,3
14700182437932735916,-20,4
7092460856269808757,-25,3
16048355225280336827,-20,3
13149604707237543432,-25,3
9348589228105054505,10,3
8893422000348936221,-30,3
4587892853085328247,-25,3
3936741671555275508,-15,3
11010997803340931885,-20,3
2599880692853855459,-15,3
5539234527250987344,-20,3
14093079424519826885,-40,3
8871893236517682801,-15,3
9351829677705805637,-20,3
15358633919759941789,-30,1
7199641383921420515,-20,1
18007523029674230051,-20,1
16812069278256596883,-100,4
6890191266158874605,-45,4
14236776772633265709,-35,4
1888713395541095822,-30,4
6734036245621164419,10,5
15584495548377519868,15,1
2515155989613362750,15,1
13096820945570737452,15,1
16237948878183676410,20,1
9655475327323493723,15,1
12474800941328334036,10,1
1922015269516768280,10,1
